id,name,en_name,code,상세페이지 1차 완성,상세페이지 2차 완성
28072,이들스 스테이지 라거 김승주 500ml 6캔 세트,EDLS Stage Lager Kim Seung Joo 500ml 6cans Set,35278,False,True
28073,짐빔 화이트 750ml & 에반 윌리엄스 블랙 750ml,Jim Beam White 750ml & Evan Williams Black 750ml,35279,True,True
28074,"안티노리, 브루넬로 디 몬탈치노 피안 델레 비네","Antinori, Brunello di Montalcino Pian delle Vigne",35280,True,True
28075,마쏘 안티코 프리미티보,Masso Antico Primitivo,35281,True,False
28076,조제 드 쏘자,Jose de Sousa,35282,True,False
28077,보르고 스코페토 보르고네로,Borgo Scopeto Borgonero,35283,True,False
28078,세실리아 베레타 프리다 로제,Cecilia Beretta Freeda Rose,35284,True,False
28079,"로버트 몬다비, 프라이빗 셀렉션 빈트 까베르네 소비뇽","Robert Mondavi, Private Selection Vint Cabernet Sauvignon",35285,False,True
28082,"크룹 브라더스, 더 프로페서","Krupp Brothers, The Professor",35286,True,False
28083,시그나토리 2009 노스 브리티시 14년,Signatory 2009 North British 14yo,35287,True,False
28084,시그나토리 블렌디드 몰트 혹스헤드,Signatory Blended Malt Hogshead,35288,True,False
28085,시그나토리  2009 시크릿 스페이사이드 14년,Signatory 2009 Secret Speyside 14yo,35289,True,False
28086,수요일의 네코 350ml,Suiyoubi No Neko 350ml,35290,True,True
28087,아오오니 IPA 350ml,Aooni IPA 350ml,35291,True,True
28088,요나요나 에일 350ml,Yona Yona Ale 350ml,35292,True,True
28091,밤비어 355ml,Bam Biere 355ml,35294,False,False
28092,칼라바자 블랑카 375ml,Calabaza Blanca 375ml,35295,True,False
28093,고양이가 우주를 구한다 이치,Cat Saves The Universe ICHI,35296,True,False
28094,"비냐메인, 화이트","Vina Mein, White",35297,True,False
28095,"파스쿠아, 블랙 라벨 샤르도네","Pasqua, Black Label Chardonnay",35298,True,False
28096,돌루자 시그늄 메를로 쉬라즈 쁘띠 베르도,Doluca Signium Merlot Shiraz Petit Verdot,35299,True,False
28097,연태 고량주 34% 500ml 6병,Yantai Gaoliang 34% 500ml 6 bottles,35300,True,False
28098,연태 고량주 블루 500ml 6병,PengLai Yantai Gaoliang Jiu Blue 500ml 6 bottles,35301,True,False
28099,연태 고량주 레드 500ml 6병,PengLai Yantai Gaoliang Jiu Red 500ml 6 bottles,35302,True,False
28100,공부가주 자약 6병,Confucius Family Liquor Ziyue 6 bottles,35303,True,False
28101,공부가주 자약 국조판 6병,Confucius Styled Liquor 6 bottles,35304,True,False
28102,공부가주 자약 화이트 프리미엄 6병,Confucius Styled Liquor Premium 6 bottles,35305,True,False
28103,공부가주 자약 블랙 6병,Confucius Styled Liquor Black 6 bottles,35306,True,False
28104,해지람 42% 480ml 6병,Haizhilan 42% 480ml 6 bottles,35307,True,False
28105,제갈량가주 6병,Zhuge Liang 6 bottles,35308,True,True
28106,연태 고량주 1L 6병,PengLai Yantai Gaoliang Jiu 1L 6 bottles,35309,True,False
28107,벨루가 소비뇽 블랑,Veluga Sauvignon Blanc,35310,False,False
28108,자쿠 미야비노토모 나카도리 준마이 다이긴죠 1.8L,Zaku Miyabi No Tomo Nakadori Junmai Daiginjo 1.8L,35311,True,True
28109,짐빔 블랙 체리 1L,Jim Beam Black Cherry 1L,35312,True,False
28110,"7 컬러즈, 까베르네 소비뇽","7 Colores, Cabernet Sauvignon",35313,True,False
28111,장안누룩 09,Jangan Nuruk 09,35314,True,False
28112,장안사이,Jangan Sai,35315,True,False
28113,X-STAR 막걸리,X-STAR Makgeoli,35316,True,False
28114,"까셀레띠, 수수마니엘로","Caselletti, Susumaniello",35317,True,True
28115,"모조, 모스카토 로제","Mojo, Moscato Rose",35318,True,True
28116,포티 크릭 더블 배럴,Forty Creek Double Barrel,35319,True,True
28117,갭 패밀리 빈야즈 샤르도네,Gabb Family Vineyards Charnonay,35320,True,True
28118,마소티나 콘트라다 그란다 프로세코 슈페리오레,Masottina Contrada Granda Prosecco Superiore,35321,True,True
28119,친자노 프로세코 375ml,Cinzano Prosecco 375ml,35322,True,True
28120,카스 레몬 스퀴즈 7.0 T1 킹덤팩 싱글,Cass Lemon Squeeze 7.0 T1 Kingdom Pack Single,35323,False,True
28121,카스 레몬 스퀴즈 7.0 T1 킹덤팩 트리플,Cass Lemon Squeeze 7.0 T1 Kingdom Pack Triple,35324,False,True
28123,킬호만 13년 리미티드 에디션,Kilchoman 13yo Limited Edition,35326,True,False
28124,시바스 리갈 15년 아이스 버킷 패키지,Chivas Regal 15yo Ice Bucket Package,35327,True,False
28125,시바스 리갈 15년 전용잔 패키지 사이먼 도미닉 에디션,Chivas Regal 15yo Glass Package Simon Dominic Edition,35328,False,False
28126,파이어볼 콜렉터스 에디션 2024,Fireball Collector's Edition 2024,35329,True,False
28127,레드 브레스트 12년 전용잔 패키지,Red breast 12yo Glass Package,35330,True,False
28128,리차드 드라일 XO,Richard Delisle XO,35331,True,False
28129,월더니스 트레일 하이 라이 버번,월더니스 트레일 하이 라이 버번,35332,True,True
28130,월더니스 트레일 휘티드 버번,월더니스 트레일 휘티드 버번,35333,True,True
28131,월더니스 트레일 라이,월더니스 트레일 라이,35334,True,True
28132,켈리 355ml 24캔 위글위글 아이스백 패키지,켈리 355ml 24캔 위글위글 아이스백 패키지,35335,True,True
28133,야마모토 나마죠조,야마모토 나마죠조,35336,True,True
28134,사이카 다이긴죠,사이카 다이긴죠,35337,True,True
28135,쿠니자카리 오니고로시,쿠니자카리 오니고로시,35338,True,True
28136,세키토바 고쿠미노시즈쿠,세키토바 고쿠미노시즈쿠,35339,True,True
28137,다이야메 700ml 40%,다이야메 700ml 40%,35340,True,True
28138,카쿠시구라,카쿠시구라,35341,True,True
28139,돈나푸가타 밀레 에 우나 노떼,Donnafugata Mille e una Notte,35342,True,False
28140,돈나푸가타 밀레 에 우나 노떼 2021 스페셜 에디션,Donnafugata Mille e una Notte 2021 Special Edition,35343,True,False
28141,산시바 쿨일라 16년,Sansibar Caol lla 16yo,35344,True,False
28142,산시바 인디애나 버번 9년,Sansibar Indiana Bourbon 9yo,35345,True,False
28143,산시바 2009 헤븐 힐 15년,Sansibar 2009 Heaven Hill 15yo,35346,True,False
28144,중원당 청명주 17도 500ml 도자기 세트(블랙),Jungwondang Cheong Myeong Ju 17% 500ml Ceramic Set(Black),35347,True,True
28145,콥케 파인 루비 포트 6병,Kopke Fine Ruby Porto,35348,True,False
28146,러시안 잭 소비뇽 블랑 12병,Russian Jack Sauvignon Blanc 12 bottles,35349,True,True
28147,러시안 잭 피노 누아 12병,Russian Jack Pinot Noir 12 bottles,35350,True,False
28148,러시안 잭 피노 그리 12병,Russian Jack Pinot Gris 12 bottles,35351,True,False
28149,공부가주 유풍 38% 500ml 6병,Confucius Family Liquor Yupoong 38% 500ml 6 bottles,35352,True,False
28150,공부가주 붕자원방 6병,Confucius Family Liquor Welcome My Friend 6 bottles,35353,True,False
28151,더 위스키 테일즈 시즌 2 오프닝 토버모리 2013,The Whisky Tales Seasons 2 Opening Tobermory 2013,35354,True,False
28152,더 위스키 테일즈 시즌 2 주리 딘스톤 2008,The Whisky Tales Seasons 2 Jury Deanston 2008,35355,True,False
28153,더 위스키 테일즈 몰트 더 락 보컬 레이 벤네비스 2012,The Whisky Tales Malt The Rock Ray Bennevisdist 2012,35356,True,False
28154,잘토 화이트 와인잔,Zalto Universial Wine Glass,35357,True,False
28155,"아잉거 4종 패키지(브로바이스 , 우르바이스, 둔켈, 야훈데르트)",Ayinger 4 bottle Package,35358,True,True
28156,투핸즈 싱글 빈야드 코치 하우스 블락 쉬라즈,Two Hands Single Vineyard Coach House Block Shiraz,35359,True,False
28157,투핸즈 싱글 빈야드 야카 블락 쉬라즈,Two Hands Single Vineyard Yacca Block Shiraz,35360,True,False
28158,투핸즈 싱글 빈야드 시크릿 블락 쉬라즈,Two Hands Single Vineyard Secret Block Shiraz,35361,True,False
28159,카스텔로 디 베르두노 바르바레스코 2022,Castello di Verduno Barbaresco 2022,35362,True,True
28160,월계관 파인록,월계관 파인록,35363,True,True
28161,월계관 스이카 록,Gekkeikan Suika Rock,35364,True,True
28162,하나코하쿠 체리,하나코하쿠 체리,35365,True,True
28163,더 글렌리벳 15년 전용 패키지(스템 글라스 2pcs),The Glenlivet 15yo Glass Package,35366,False,False
28164,클라로스쿠로 틴타스 데 우코,Claroscuro Tintas De Uco,35367,True,False
28165,시그나토리 몰트락 2014 10년 스몰배치 #15,Signatory Mortlach 2014 10yo Small Batch #15,35368,True,False
28166,쌀은 원래 달다 9% 700ml,Sweet Rice Makgeolli 9% 700ml,35369,True,False
28167,쌀은 원래 달다 12% 700ml,Sweet Rice Makgeolli 12% 700ml,35370,True,False
28168,데스페라도스 330ml,Desperados 330ml,35371,True,False
28169,올드 소울 올드 바인 진판델,Old Soul Old Vine Zinfandel,35372,True,False
28170,올드 소울 까베르네 소비뇽,Old Soul Cabernet Sauvignon,35373,True,False
28173,마르스 고마가타케 IPA 캐스크 피니쉬 2024,Mars Komagatake IPA Cask Finish 2024,35374,True,False
28174,떼땅져 녹턴,Taittinger Nocturne,35375,True,False
28175,헌팅 랏지 말보로 소비뇽 블랑,The Hunting Lodge Marlborough Sauvignon Blanc,35376,True,True
28176,"세이프리드 에스테이트, 올드 코치 로드 소비뇽 블랑","Seifried Estate, Old Coach Road Sauvignon Blanc",35377,True,False
28177,카라탄바,Karatanba,35378,True,False
28178,파스쿠아 블랙라벨 발폴리첼라 DOC,Pasqua Black Label Valpolicella DOC,35379,True,False
28180,그로어스 터치 까베르네 소비뇽,A Growers Touch Cabernet Sauvignon,35380,True,False
28181,세리시스 세파 비에하스 보발,Sericis Cepas Viejas Bobal,35381,True,False
28182,브레이즈 오브 글렌리벳 30년,Braes of Glenlivet 30yo,35382,False,True
28183,남부비진 준마이 긴죠 Breezy 나츠자케,Nambu Bijin Junmai Ginjo Breezy Natsuzake,35383,True,False
28184,하쿠쯔루 블랑 준마이,Hakutsuru Blanc Junmai,35384,True,False
28185,카퍼도닉 피티드 25년,Caperdonich Peated 25yo,35385,False,True
28186,만사쿠노하나 요구루슈,Mansaku No Hana Yogurshu,35386,True,False
28187,서봉주 블랙핑크 10년 52% 500ml,Xi Feng Jiu Black Pink 10yo 52% 500ml,35387,True,False
28188,서봉주 주해 5년 52% 500ml,Xi Feng Jiu Jiuhai 5yo 52% 500ml,35388,True,False
28189,산시바 니카라과 럼 20년,Sansibar 1999 Nicaragua Rum 20yo,35389,True,False
28190,쟝 마크 부아요 부르고뉴 샤르도네,Jean Marc Boillot Bourgogne Chardonnay,35390,True,False
28191,더 몰트맨 2009 딘스톤 15년,The Maltman 2009 Deanston 15yo,35391,True,False
28192,하이코스트 2013 퍼스트 필 올로로소 셰리 벗 12년,High Coast 2013 1st Fill Oloroso Sherry Butt 12yo,35392,True,False
28193,돈 훌리오 블랑코 375ml,Don Julio Blanco 375ml,35393,True,False
28194,쟝 마크 부아요 마콩 빌라쥬,Jean Marc Boillot Macon Villages,35394,True,False
28195,쟝 마크 부아요 마콩 샤르도네,Jean Marc Boillot Macon Chardonnay,35395,True,False
28196,장테 팡시오 부르고뉴 블랑,Geantet Pansiot Bourgogne Blanc,35396,True,False
28197,장테 팡시오 쥬브레 샹베르땅,Geantet Pansiot Gevrey Chambertin,35397,True,False
28198,라 스피네따 티모라쏘,La Spinetta Timorasso,35398,True,False
28199,레 제리티에르 뒤 콤트 라퐁 마콩 밀리 라마르틴느 매그넘 1.5L,Les Heritiers du Comte Lafon Macon Milly Lamartine Magnum 1.5L,35399,True,False
28200,로건 애플 트리 플랫 샤르도네,Logan Apple Tree Flat Chardonnay,35400,True,False
28201,리돌피 로쏘 디 몬탈치노,Ridolfi Rosso di Montalcino,35401,True,False
28202,리돌피 브루넬로 디 몬탈치노,Ridolfi Brunello di Montalcino,35402,True,False
28203,리돌피 피에로,Ridolfi Fiero,35403,True,False
28204,리돌피 R 브루넬로 디 몬탈치노,Ridolfi R Brunello di Montalcino,35404,True,False
28205,올드 피츠제럴드 바틀드 인 본드 10년 2023 봄,Old Fitzgerald Bottled In Bond 10yo 2023 Spring Release,35405,True,False
28206,올드 피츠제럴드 바틀드 인 본드 10년 2024 봄,Old Fitzgerald Bottled In Bond 10yo 2024 Spring Release,35406,True,False
28207,올드 피츠제럴드 바틀드 인 본드 8년 2023 가을,Old Fitzgerald Bottled In Bond 8yo 2023 Fall Release,35407,True,False
28208,샴페인 빌까르 살몽 르 리저브 & 로저 구라트 브뤼 로제 밀레짐 스파클링 세트,Billecart Salmon Le Reserve & Roger Goulart Brut Rose Millesime Sparkling Set,35408,False,True
28209,르끌레르 브리엉 '레 몽 페레' 베르투스 프리미에 크뤼 제로 2018,Leclerc-Briant 'Les Monts Ferres' Vertus Premier Cru Brut Zero 2018,35409,True,True
28210,로케이션 캘리포니아 레드,Locations California Red,35410,True,True
28211,스모캣 리슬링,Sumo Cat Riesling,35411,True,True
28212,에딩거 바이스비어 330ml,Erdinger Weissbier 330ml,35412,True,False
28214,하이랜드 파크 15년 바이킹 하트 (유리),Highland Park 15yo Viking Heart (Glass),35414,True,False
28215,밀림 & 심해 탁주 세트,Millim & Simhae Takju Set,35415,True,True
28216,온지과하주,Onzi Gwahaju,35416,True,True
28217,로크리 CS 배치 3,Lochlea CS Batch 3,35417,True,True
28218,글렌알라키 30년 CS 배치 1 ~ 4,GlenAllachie 30yo Cask Strength Batch 1 ~ 4,35418,False,True
28219,마소티나 비아 벤티 프로세코 로제,Masottina Via Venti Prosecco DOC Rose,35419,True,True
28220,갭 패밀리 빈야즈 피노타지,Gabb Family Vineyards Pinotage,35420,True,True
28221,스텔마 로제,Stel+mar Rose,35421,True,True
28222,밀크앤허니 싱글 캐스크 CS 빛나는 요술TV 에디션,MILK & HONEY Single Cask CS YosulTV Edition,35422,True,True
28223,후세츠 장기저장 소주,Fusetsu Long-term Aged Shochu,35423,True,True
28224,산 미구엘 세르베샤 네그라 6병 세트,San Miguel Cerveza Negra 6 Bottles Set,35424,True,True
28226,산토리 가쿠빈 1.92L,Suntory Kakubin 1.92L,35425,True,True
28227,월하담12,Wolhadam Series Takju 12,35426,True,False
28228,산토리 프롬 팜 코슈 2021,Suntory From Farm Koshu 2021,35427,True,True
28229,벨루가 소비뇽 블랑,Veluga Sauvignon Blanc,35428,True,False
28230,바커스 마크 쓰리 브룸즈 소비뇽 블랑,Barker's Marque Wines Three Brooms Sauvignon Blanc,35429,True,False
28231,사쿠라오 싱글몰트 재패니즈 위스키,Sakurao Single Malt Japanese Whiskey,35430,True,False
28232,토고우치 싱글몰트 재패니즈 위스키,Togouchi Single Malt Japanese Whiskey,35431,True,False
28233,마사히로 블렌디드 위스키,Masahiro Blended Whisky,35432,True,False
28234,칸티 프로세코 아이스,Canti Prosecco Ice,35433,False,False
28235,칸티 프로세코 DOC,Canti Prosecco DOC,35434,True,False
28236,올드 라스푸틴 배럴 에이지드 22(XXII) 500ml,Old Rasputin Barrel Aged 22(XXII) 500ml,35435,True,False
28237,파이어스톤 파라볼라 No.16 2024,Firestone Parabola No.16 2024,35436,True,False
28238,벨라비스타 알마 아상블라주 1,Bellavista Alma Assemblage 1,35437,True,False
28239,크래프트브로스 라이프 페일 에일 나스카,Craftbros Life Pale Ale Nascar,35438,True,True
28240,폴 루비에르 디종 아몬드,Paul Rouviere Dijon Amond,35439,True,False
28241,클라세 아줄 레포사도 375ml,Clase Azul Reposado 375ml,35440,True,False
28242,마살레 프리미티보 아파시멘토,Maxale Primitivo Appassimento,35441,True,False
28244,한영석 청명주 19배치,Han Young-seok Cheong Myeong Ju 19 Batch,35442,True,False
28245,파이퍼 하이직 뀌베 브뤼 레드 에디션,PIPER-HEIDSIECK Cuvee Brut Red Edition,35443,True,True
28246,마루나 약주 375ml 6병,Maruna Yakju 375ml 6 bottles,35444,True,False
28247,자비에르 모노 뫼르소 레 슈발리에,Xavier Monnot Meursault Les Chevalières,35445,True,False
28249,에르베 제스탕 끌로 드 뀌미에르,Hervé Jestin Clos de Cumières,35446,True,False
28250,도멘 파비앙 코쉬 뫼르소 레 리모쟁,Domaine Fabien Coche Meursault Le Limozin,35447,True,False
28251,토후 말보로 피노 누아,Tohu Marlborough Pinot Noir,35448,True,True
28252,카스 프레시 아이스 8캔 변온잔 패키지,Cass Fresh Ice 8 Cans Glass Package,35449,True,True
28253,루이 로드레 크리스탈 로제 2012,Louis Roederer Cristal Rosé 2012,35450,True,False
28254,도멘 파비앙 코쉬 샤르도네 부르고뉴 꼬뜨 도르 2022,Domaine Fabien Coche Chardonnay Bourgogne Cote D'Or 2022,35451,True,True
28255,그라함 퍼스트 플라이트 콜헤이타 포트 2003,Graham's First Flight Colheita Port 2003,35452,True,True
28256,봄바 템프라니요,Bomba Selección Especial Tempranillo,35453,False,True
28257,봄바 소비뇽 블랑,Bomba Selección Especial Sauvignon Blanc,35454,False,True
28258,우드포드 리저브 마스터스 컬렉션 마데이라 캐스크 피니시,Woodford Reserve Master's Collection Madeira Cask Finish,35455,True,True
28259,우드포드 리저브 마스터스 컬렉션 배치 프루프,Woodford Reserve Master’s Collection Batch Proof,35456,True,True
28260,담 레몬 캔 500ml,Damm Lemon Can 500ml,35457,True,False
28261,깔루아 말차 700ml,Kahlua Matcha 700ml,35458,True,True
28262,깔루아 말차 200ml,Kahlua Matcha 200ml,35459,True,True
28263,이치로즈 몰트&그레인 월드 블렌디드 위스키,Ichiro's Malt Malt & Grain World Blended Whisky,35460,True,False
28264,김포 예주 12병,Kimpo Yeaju 12 botttles,35461,True,True
28265,크래프트브로스 제기 김창수,Craftbros JEGI Kimchangsoo,35462,True,True
28266,크래프트브로스 제기 이파뉴본 수록,Craftbros JEGI IPA Newborn Soorok,35463,True,True
28267,해지람 42% 65ml 미니어처,Haizhilan 42% 65ml Miniature,35464,True,True
28268,몽지람 크리스탈 52% 65ml 미니어처,Mengzhilan Crystal 52% 65ml Miniature,35465,True,True
28269,몽지람 M6 플러스 52% 65ml 미니어처,Mengzhilan M6 Plus 52% 65ml Miniature,35466,True,True
28270,천지람 46% 65ml 미니어처,Tianzhilan 46% 65ml Miniature,35467,True,True
28271,하나무라 준마이 리쿠우덴,Hanamura Junmai Rikuuden,35468,True,False
28272,카미카와 다이세츠 토카치 준마이,Kamikawa Taisetsu Tokachi Junmai,35469,True,False
28273,오미네 3츠부 데와산산 히이레,Ohmine 3tsubu Dewasansan Hiire,35470,True,False
28274,아드벡 트라이 반 19년 배치 7,Ardbeg Traigh Bhan 19yo Batch 7,35471,True,True
28276,더 글렌드로낙 12년 50ml 미니어쳐,The Glendronach 12yo 50ml Miniature,35473,True,True
28277,더 위스키 테일즈 시즌 2 리나 올트모어 13년,The Whisky Tales Seasons 2 Rina Aultmore 13yo,35474,True,False
28278,더 위스키 테일즈 시즌 2 이브 크라이겔라키 16년,The Whisky Tales Seasons 2 Eve Craigellachie 16 yo,35475,True,False
28279,위스키내비 한국세시 단오 글렌엘긴 10년,WhiskyNavi Korean Seasonal Festival: Dano Glen Elgin 10yo,35476,True,False
28280,로크로몬드 싱글 그레인 쿠퍼스 컬렉션,Loch Lomond Single Grain Cooper's Collection,35477,True,True
28281,조대명 량주대사 장향어장,Master Brewer Cao Daming Sauce Aroma Baijiu,35478,True,True
28282,졸리 펌킨 비어 드 마즈,Jolly Pumpkin Biere De Mars,35479,True,True
28283,졸리 펌킨 이오 세종,Jolly Pumpkin iO Saison,35480,True,True
28284,카발란 솔리스트 럼 캐스크 700ml,Kavalan Solist Rum Cask 700ml,35481,True,False
28285,미쉘 쿠브어 베리 셰리드 1998 26년 CS,Michel Couvreur Very Sherried 1998 26yo CS,35482,True,False
28286,핫카이산 토쿠베츠 혼죠조 블루 보틀,Hakkaisan Tokubetsu Honjozo Blue Bottle,35483,True,True
28287,칸키쿠 준마이 긴죠 마츠오지만 Remake,Kankiku Junmai Ginjo Matsuojiman Remake,35484,True,True
28288,자쿠 임프레션 M 준마이 긴죠 겐슈,Zaku Impression M Junmai Ginjo Genshu,35485,True,True
28289,자쿠 임프레션 G 준마이 겐슈,Zaku Impression G Junmai Genshu,35486,True,True
28290,버드와이저 알루미늄 병 355ml,Budweiser Aluminum Bottle 355ml,35487,True,False
28291,토라이 준마이 다이긴죠 하나오모이,Torai Junmai Daiginjo Hanaomoi,35488,True,False
28292,케이류 코링고산 준마이 긴죠 겐슈,Keiryu Ko-Ringosan Junmai Ginjo Genshu,35489,True,False
28293,드 샹세니 소뮈르 브뤼,De Chanceny Saumur Brut,35490,True,True
28294,라 쇠르 까데트 부르고뉴 블랑,La Soeur Cadette Bourgogne Blanc,35491,True,True
28295,이자벨 리페 쥬브레 샹베르탱 샴,Isabelle Lippe Gevrey Chambertin Champ,35492,True,True
28296,스탠딩 저니 나파 밸리 샤르도네,Standing Journey Napa Valley Chardonnay,35493,True,True
28297,샤또 몽페라 스페셜 셀렉션 블랑,Chateau Mont Perat Special Selection Blanc,35494,True,True
28298,헨쉬키 케인튼 유포늄,Henschke Keyneton Euphonium,35495,True,True
28299,폴 자불레 애네 에르미타쥬 라 메종 블루,Paul Jaboulet Aine Hermitage La Maison Bleue,35496,True,True
28300,다빈치 500주년 와인 선물 세트,Davinci 500th anniversary Wine Gift Set,35497,False,False
28301,베라몬테 콜로레스 소비뇽 블랑,Veramonte Colores Sauvignon Blanc,35498,True,True
28302,베라몬테 리제르바 까베르네 소비뇽,Veramonte Reserva Cabernet Sauvignon,35499,True,True
28303,베라몬테 리제르바 피노누아,Veramonte Reserva Pinot Noir,35500,True,True
28304,베라몬테 리추얼 소비뇽 블랑,Veramonte Ritual Sauvignon Blanc,35501,True,True
28305,베라몬테 리추얼 샤르도네,Veramonte Ritual Chardonnay,35502,True,True
28306,칸티나 트라민 셀리다 게뷔르츠트라미너,Cantina Tramin Selida Gewurztraminer,35503,True,True
28307,더 레이크스 더 원 셰리 캐스크 피니시,The Lakes The One Sherry Cask Finished,35504,True,True
28308,파 니엔테 벨라 유니언 나파 밸리 까베르네 소비뇽,Far Niente Bella Union Napa Valley Cabernet Sauvignon,35505,True,True
28309,얄룸바 Y 시리즈 쉬라즈 비오니에,Yalumba Y Series Shiraz-Viognier,35506,True,True
28310,오뇨스트로 레드,Ognostro Red,35507,True,True
28311,오뇨스트로 화이트,Ognostro White,35508,True,True
28312,샴페인 아르노 모로 그랑 크뤼 아라키스 브뤼 나뚜르,Champagne Arnaud Moreau Grand Cru Arrakis Brut Nature,35509,True,True
28313,여름의 만넨 720ml,Summer of Mannen 720ml,35510,True,True
28314,센킨 카부토무시,Senkin Kabutomushi,35511,True,True
28315,샴페인 뱅상 꾸슈 엘레강스 브뤼 나뚜르,Champagne Vincent Couche Elegance Brut Nature,35512,False,False
28316,클라인 콘스탄시아 뱅 드 콘스탕스,Klein Constantia Vin de Constance,35513,True,True
28317,샤또 쉬드로 소테른,Chateau Suduiraut Sauternes,35514,True,False
28318,위스키내비 달유인 2011 13년,WhiskyNavi Dailuaine 2011 13yo,35515,True,False
28319,알테사 로스 까네로스 피노 누아,Artesa Los Carneros Pinot Noir,35516,True,False
28320,안녕 부산,Hi Busan,35517,True,False
28321,야닉 까듀 샤블리,Yannick Cadiou Chablis,35518,True,False
28322,르 클라랑스 드 오 브리옹 2014,Le Clarence de Haut Brion 2014,35519,True,True
28323,"필립 토그니, 나파 밸리 까베르네 소비뇽","Philip Togni, Napa Valley Cabernet Sauvignon",35520,True,False
28324,라망디에 베르니에 라티튜드 프리미에 크뤼 블랑 드 블랑 엑스트라 브뤼,Larmandier Bernier Latitude Blanc de Blancs 1er cru Extra Brut,35521,True,False
28325,동 그레예 록 솔라르 엑스트라 브뤼,Dhondt-Grellet Roc Solare Extra Brut,35522,True,False
28326,"브누아 엉뜨, 퓔리니 몽라쉐","Benoit Ente, Puligny Montrachet",35523,True,False
28327,이호상우리술 프리미엄수제탁주,Leehosangwoorisool Premium Handmade Takju,35524,True,True
28328,이호상우리술12,Leehosangwoorisool12,35525,True,True
28329,이호상우리술 복분자 프리미엄수제탁주,Leehosangwoorisool Bokbunja Premium Handmade Takju,35526,True,True
28330,그로어스 터치 쉬라즈,A Growers Touch Shiraz,35527,True,True
28331,더 몰트맨 맥캘란 16yo SC 위스키파크 초이스,The Maltman Macallan 16yo SC Whisky Park Choice,35528,True,False
28332,생 클레어 오마카 리저브 샤르도네,Saint-Clair Omaka Reserve Chardonnay,35529,True,True
28333,더 몰트맨 발블레어 13yo SC 위스키파크 초이스,The Maltman Balblair 13yo SC Whiskey Park Choice,35530,True,False
28334,플라네타 알라스트로,Planeta Alastro,35531,True,True
28335,스칼리올라 프리모 피오레 모스카토 다스티,Scagliola Primo Fiore Moscato d’Asti DOCG,35532,True,True
28336,뵈브 엘리자베스 브뤼,Veuve Elisabeth Brut,35533,True,False
28338,미미사워 미미베리 전용잔 2개 패키지,Mimi Sour Mimi Berry Glass Package,35535,False,True
28339,스팀 체이서스 소비뇽 블랑,Steam Chasers Sauvignon Blanc,35536,True,True
28340,클로나킬티 싱글 팟 스틸 아이리시 위스키,Clonakilty Single Pot Still Irish Whiskey,35537,True,True
28341,클로나킬티 포트 캐스크 아이리시 위스키,Clonakilty Port Cask Irish Whiskey,35538,True,True
28342,클로나킬티 갤리 헤드 아이리시 위스키,Clonakilty Galley Head Irish Whiskey,35539,True,True
28343,클로나킬티 리미티드 에디션 술익는집 싱글 팟 스틸 위스키,Clonakilty Limited Edition Mr.Homebrew Single Pot Still Whiskey,35540,True,True
28344,니카이도 720ml,Nikaido 720ml,35541,True,True
28345,파스쿠아 람브루스코 델레밀리아 비노 프리잔테 아마빌레 글라스 패키지,Pasqua Lambrusco Dell'Emilia Vino Frizzante Amabile Glass Package,35542,True,True
28346,라 피유 벨 매그넘 1.5L,La Piu Belle Magnum 1.5L,35543,True,True
28348,모엣 샹동 임페리얼 3L,Moet & Chandon Imperial 3L,35544,False,True
28349,모엣 샹동 임페리얼 6L,Moet & Chandon Imperial 6L,35545,False,True
28350,더 글렌드로낙 오드 투 더 다크 & 앰버스 & 밸리,The Glendronach Ode to the Dark & Embers & Valley,35546,True,True
28351,폴 루비에르 디종 장미,Paul Rouviere Dijon Rose,35547,True,False
28352,폴 루비에르 디종 스트로베리,Paul Rouviere Dijon Strawberry,35548,True,False
28353,샤또 무똥 로칠드 2012,Chateau Mouton Rothschild 2012,35549,True,False
28354,샤또 슈발 블랑 2008,Chateau Cheval Blanc 2008,35550,True,False
28355,샤또 라피트 로칠드 2006,Chateau Lafite Rothschild 2006,35551,True,False
28356,샤또 마고 1998,Chateau Margaux 1998,35552,True,False
28357,시그나토리 2006 글렌리벳 18년 CS 퍼스트 필 올로로쏘,Signatory 2006 Glenlivet 18yo CS First Fill Oloroso,35553,True,True
28358,모에히메 준마이 다이긴죠 2025 (하쿠라쿠세이),Moehime Junmai Daiginjo 2025 (Hakurakusei),35554,True,True
28359,기원 배치 7 CS 바이알,KI ONE Batch 7 CS Vial,35555,False,True
28360,스펜서 콜링스 50주년 파운더스 리저브 2012,Spencer Collings 50th Anniversary Founder's Reserve 2012,35556,True,True
28361,스펜서 콜링스 50주년 쿨일라 2012,Spencer Collings 50th Anniversary Caol ila,35557,True,True
28362,우리첫술 청담,Urichotsul Cheondam,35558,True,False
28363,우리첫술 구리비주,Urichotsul Guribiju,35559,True,False
28364,우리첫술 백주,Urichotsul Baekju,35560,True,False
28365,아드리앙 르누아르 꼬또 샹쁘누아 베르지 블랑,Adrien Renoir Coteaux Champenois Verzy Blanc,35561,True,False
28367,"루이 로드레, 오마주 아 카미유 레 볼리바 블랑","ouis Roederer, Hommage a Camille Les Volibarts Blanc",35562,True,False
28368,예르만 트라미너 아로마티코,Jermann Traminer Aromatico,35563,True,False
